file_name,caption_1,caption_2,caption_3,caption_4,caption_5
pillboardplastic_handlingnoises_tear_cap_2.wav,N/A,A quiet continuous crackling of a material is going on,N/A,N/A,N/A
pillboardplastic_handlingnoises_tear_cap_3.wav,N/A,N/A,Someone is opening a sweet wrapper in a rather weird manner.,N/A,N/A
pillboardplastic_handlingnoises_tear_cap_4.wav,N/A,N/A,N/A,Someone tries to open a sweet wrapper in a weird way.,N/A
pillboardplastic_handlingnoises_tear_cap_5.wav,N/A,N/A,N/A,N/A,The fire in the fireplace is steadily cracking.
Mountain Stream.wav,Water is running from a fast moving stream.,Rushing swirling water with a rumbling noise in the background.,Water is running from a babbling brook or a fast moving stream.,The water is passing quickly over the river,Water rushes and swirls against rumbling background noise.
Mountain Stream_cap_1.wav,Water is running from a fast moving stream.,N/A,N/A,N/A,N/A
Mountain Stream_cap_2.wav,N/A,Rushing swirling water with a rumbling noise in the background.,N/A,N/A,N/A
Mountain Stream_cap_3.wav,N/A,N/A,Water is running from a babbling brook or a fast moving stream.,N/A,N/A
Mountain Stream_cap_4.wav,N/A,N/A,N/A,The water is passing quickly over the river,N/A
Mountain Stream_cap_5.wav,N/A,N/A,N/A,N/A,Water rushes and swirls against rumbling background noise.
Scarborough Seaside Spa Shelter.wav,White noise persists for the whole of the audio,Rain is pouring down and gets softer over time.,A machine roars along as it is operating.,rain pouring down and gets softer as time goes on,White noise continues on throughout the whole of the audio.
Scarborough Seaside Spa Shelter_cap_1.wav,White noise persists for the whole of the audio,N/A,N/A,N/A,N/A
Scarborough Seaside Spa Shelter_cap_2.wav,N/A,Rain is pouring down and gets softer over time.,N/A,N/A,N/A
Scarborough Seaside Spa Shelter_cap_3.wav,N/A,N/A,A machine roars along as it is operating.,N/A,N/A
Scarborough Seaside Spa Shelter_cap_4.wav,N/A,N/A,N/A,rain pouring down and gets softer as time goes on,N/A
Scarborough Seaside Spa Shelter_cap_5.wav,N/A,N/A,N/A,N/A,White noise continues on throughout the whole of the audio.
May Day in London 2010.wav,"A person is drumming while another person sings, voices in the back ground",A marching band with a leading drum line is performing outside.,A person is drumming while another person sings.,A person is beating a snare drum and someone is singing.,A marching band is performing outside with the drum line leading.
May Day in London 2010_cap_1.wav,"A person is drumming while another person sings, voices in the back ground",N/A,N/A,N/A,N/A
May Day in London 2010_cap_2.wav,N/A,A marching band with a leading drum line is performing outside.,N/A,N/A,N/A
May Day in London 2010_cap_3.wav,N/A,N/A,A person is drumming while another person sings.,N/A,N/A
May Day in London 2010_cap_4.wav,N/A,N/A,N/A,A person is beating a snare drum and someone is singing.,N/A
May Day in London 2010_cap_5.wav,N/A,N/A,N/A,N/A,A marching band is performing outside with the drum line leading.
chicken_01.wav,The continuous clucking of a chicken is present.,A hen is clucking continually while scratching the ground.,A chicken is making a clucking noise repeatedly.,A very scratched and loud noises repeats nonstop.,The chicken saw something moving and started to cluck.
chicken_01_cap_1.wav,The continuous clucking of a chicken is present.,N/A,N/A,N/A,N/A
chicken_01_cap_2.wav,N/A,A hen is clucking continually while scratching the ground.,N/A,N/A,N/A
chicken_01_cap_3.wav,N/A,N/A,A chicken is making a clucking noise repeatedly.,N/A,N/A
chicken_01_cap_4.wav,N/A,N/A,N/A,A very scratched and loud noises repeats nonstop.,N/A
chicken_01_cap_5.wav,N/A,N/A,N/A,N/A,The chicken saw something moving and started to cluck.
Wellington Botanic Gardens.wav,Birds chirp in the background as a waterfall rushes.,Birds chirp and other animals make vocalizations as water steadily drips.,a water fall rushes as birds chirp in the background.,"Birds call clicks, background speakers, birds call clicks, water flows.","Birds call clicks, speakers in background, birds calling clicks, water runs."
Wellington Botanic Gardens_cap_1.wav,Birds chirp in the background as a waterfall rushes.,N/A,N/A,N/A,N/A
Wellington Botanic Gardens_cap_2.wav,N/A,Birds chirp and other animals make vocalizations as water steadily drips.,N/A,N/A,N/A
Wellington Botanic Gardens_cap_3.wav,N/A,N/A,a water fall rushes as birds chirp in the background.,N/A,N/A
Wellington Botanic Gardens_cap_4.wav,N/A,N/A,N/A,"Birds call clicks, background speakers, birds call clicks, water flows.",N/A
Wellington Botanic Gardens_cap_5.wav,N/A,N/A,N/A,N/A,"Birds call clicks, speakers in background, birds calling clicks, water runs."
Ext-amb_subdued_forest_late-fall-evening.wav,A bird is tweeting as traffic passes by in the background.,A bird tweets as car and motor traffic passes by in the background.,A bird chirps another bird answers cars in background a freeway rustling.,"A bird is chirping, first loudly then quietly.","A bird chirps another bird, cars in the background answer to a rustling highway."
Ext-amb_subdued_forest_late-fall-evening_cap_1.wav,A bird is tweeting as traffic passes by in the background.,N/A,N/A,N/A,N/A
Ext-amb_subdued_forest_late-fall-evening_cap_2.wav,N/A,A bird tweets as car and motor traffic passes by in the background.,N/A,N/A,N/A
Ext-amb_subdued_forest_late-fall-evening_cap_3.wav,N/A,N/A,A bird chirps another bird answers cars in background a freeway rustling.,N/A,N/A
Ext-amb_subdued_forest_late-fall-evening_cap_4.wav,N/A,N/A,N/A,"A bird is chirping, first loudly then quietly.",N/A
Ext-amb_subdued_forest_late-fall-evening_cap_5.wav,N/A,N/A,N/A,N/A,"A bird chirps another bird, cars in the background answer to a rustling highway."
100302_07.wav,A loud buzzing mostly obscured a faint background of crowds and drumming in the distance.,A machine makes a continuous buzzing noise with a low pitch.,A loud buzzing sound hides the faint background of crowds and drumming in the distance.,Cars are passing by while their is a quiet noise in the background.,A loud buzzer  sound drowns out the people talking and car engines.
100302_07_cap_1.wav,A loud buzzing mostly obscured a faint background of crowds and drumming in the distance.,N/A,N/A,N/A,N/A
100302_07_cap_2.wav,N/A,A machine makes a continuous buzzing noise with a low pitch.,N/A,N/A,N/A
100302_07_cap_3.wav,N/A,N/A,A loud buzzing sound hides the faint background of crowds and drumming in the distance.,N/A,N/A
100302_07_cap_4.wav,N/A,N/A,N/A,Cars are passing by while their is a quiet noise in the background.,N/A
100302_07_cap_5.wav,N/A,N/A,N/A,N/A,A loud buzzer  sound drowns out the people talking and car engines.
greece_filoti_cofee_1.wav,"In this outdoor dining area people are chatting, a bird chirps and a vehicle drives nearby.","In an outdoor dining area people socialize while birds chirp, and vehicles drive by.","Crowd noises, dishes clinking and birds in the background.","Crowd noises, dishes clinking and birds were singing in the background.",Dishes clink and clatter while people chat as a motor runs and birds cheep in the background.
greece_filoti_cofee_1_cap_1.wav,"In this outdoor dining area people are chatting, a bird chirps and a vehicle drives nearby.",N/A,N/A,N/A,N/A
greece_filoti_cofee_1_cap_2.wav,N/A,"In an outdoor dining area people socialize while birds chirp, and vehicles drive by.",N/A,N/A,N/A
greece_filoti_cofee_1_cap_3.wav,N/A,N/A,"Crowd noises, dishes clinking and birds in the background.",N/A,N/A
greece_filoti_cofee_1_cap_4.wav,N/A,N/A,N/A,"Crowd noises, dishes clinking and birds were singing in the background.",N/A
greece_filoti_cofee_1_cap_5.wav,N/A,N/A,N/A,N/A,Dishes clink and clatter while people chat as a motor runs and birds cheep in the background.
beastcamero.wav,The engine of a vehicle starts and remains in idle before revving up.,A running engine begins to rev and grows louder during the increased output,Someone is starting a motorcycle  to drive it.,A loud steady engine running and then it revs and grows louder.,A speaker receives white noise and static in the air.
beastcamero_cap_1.wav,The engine of a vehicle starts and remains in idle before revving up.,N/A,N/A,N/A,N/A
beastcamero_cap_2.wav,N/A,A running engine begins to rev and grows louder during the increased output,N/A,N/A,N/A
beastcamero_cap_3.wav,N/A,N/A,Someone is starting a motorcycle  to drive it.,N/A,N/A
beastcamero_cap_4.wav,N/A,N/A,N/A,A loud steady engine running and then it revs and grows louder.,N/A
beastcamero_cap_5.wav,N/A,N/A,N/A,N/A,A speaker receives white noise and static in the air.
fly 5 boat crack_03.wav,a person rocking back and forth in a creaky rocking chair.,"As a person rocks back and forth in a rocking chair, it emits a loud creak.",A person is rocking back and forth in an old rocking chair.,A person is rocking back and forth on an old rocking chair.,The furniture is squeaking as someone moves the chair around.
fly 5 boat crack_03_cap_1.wav,a person rocking back and forth in a creaky rocking chair.,N/A,N/A,N/A,N/A
fly 5 boat crack_03_cap_2.wav,N/A,"As a person rocks back and forth in a rocking chair, it emits a loud creak.",N/A,N/A,N/A
fly 5 boat crack_03_cap_3.wav,N/A,N/A,A person is rocking back and forth in an old rocking chair.,N/A,N/A
fly 5 boat crack_03_cap_4.wav,N/A,N/A,N/A,A person is rocking back and forth on an old rocking chair.,N/A
fly 5 boat crack_03_cap_5.wav,N/A,N/A,N/A,N/A,The furniture is squeaking as someone moves the chair around.
Ferry.wav,The group of people talking in the room are drowning our the ambient hum.,A piece of machinery is operating with a loud hum while people are talking in the background.,A piece of machinery makes is operating with a loud hum while people are talking in the background.,A machine is running with people in the background and an alarm going off in the background,A machine running with people in the background and an alarm in the background
Ferry_cap_1.wav,The group of people talking in the room are drowning our the ambient hum.,N/A,N/A,N/A,N/A
Ferry_cap_2.wav,N/A,A piece of machinery is operating with a loud hum while people are talking in the background.,N/A,N/A,N/A
Ferry_cap_3.wav,N/A,N/A,A piece of machinery makes is operating with a loud hum while people are talking in the background.,N/A,N/A
Ferry_cap_4.wav,N/A,N/A,N/A,A machine is running with people in the background and an alarm going off in the background,N/A
Ferry_cap_5.wav,N/A,N/A,N/A,N/A,A machine running with people in the background and an alarm in the background
teethbrush_1-2.wav,A toothbrush is moving around in a mouth and scrubbing.,Someone aggressively brushing their teeth with a toothbrush.,Someone is aggressively brushing their teeth with a toothbrush.,A person is using a toothbrush to brush their teeth.,A person cleans their teeth by rubbing them with a toothbrush.
teethbrush_1-2_cap_1.wav,A toothbrush is moving around in a mouth and scrubbing.,N/A,N/A,N/A,N/A
teethbrush_1-2_cap_2.wav,N/A,Someone aggressively brushing their teeth with a toothbrush.,N/A,N/A,N/A
teethbrush_1-2_cap_3.wav,N/A,N/A,Someone is aggressively brushing their teeth with a toothbrush.,N/A,N/A
teethbrush_1-2_cap_4.wav,N/A,N/A,N/A,A person is using a toothbrush to brush their teeth.,N/A
teethbrush_1-2_cap_5.wav,N/A,N/A,N/A,N/A,A person cleans their teeth by rubbing them with a toothbrush.
body falls.wav,A low shuffling is occurring followed by a few loud smacks,Someone repeatedly bounces a ball on the ground.,hard object drop on the floor over and over again.,A low shuffling occurs followed by a few loud smacks,Someone bounces a ball off the ground repeatedly.
body falls_cap_1.wav,A low shuffling is occurring followed by a few loud smacks,N/A,N/A,N/A,N/A
body falls_cap_2.wav,N/A,Someone repeatedly bounces a ball on the ground.,N/A,N/A,N/A
body falls_cap_3.wav,N/A,N/A,hard object drop on the floor over and over again.,N/A,N/A
body falls_cap_4.wav,N/A,N/A,N/A,A low shuffling occurs followed by a few loud smacks,N/A
body falls_cap_5.wav,N/A,N/A,N/A,N/A,Someone bounces a ball off the ground repeatedly.
Glasses Clinging.wav,The different metals bang as they collide with each other.,Someone bangs and dings various types of metal together,Some utensils and dishes gently clang together steadily.,Dishes are repeatedly clanged up against one another,Dishes are repeatedly banged up loudly as they collide.
Glasses Clinging_cap_1.wav,The different metals bang as they collide with each other.,N/A,N/A,N/A,N/A
Glasses Clinging_cap_2.wav,N/A,Someone bangs and dings various types of metal together,N/A,N/A,N/A
Glasses Clinging_cap_3.wav,N/A,N/A,Some utensils and dishes gently clang together steadily.,N/A,N/A
Glasses Clinging_cap_4.wav,N/A,N/A,N/A,Dishes are repeatedly clanged up against one another,N/A
Glasses Clinging_cap_5.wav,N/A,N/A,N/A,N/A,Dishes are repeatedly banged up loudly as they collide.
mowinglawn_giethoorn_fspedit.wav,Someone is mowing the lawn going up and down the yard.,"In the background, a lawn mower is running.",An engine moves a machine creating a constant buzz sound.,A person is mowing the lawn going up and down the yard.,"A motor chugs along, with its mechanisms varying in pitch slightly."
mowinglawn_giethoorn_fspedit_cap_1.wav,Someone is mowing the lawn going up and down the yard.,N/A,N/A,N/A,N/A
mowinglawn_giethoorn_fspedit_cap_2.wav,N/A,"In the background, a lawn mower is running.",N/A,N/A,N/A
mowinglawn_giethoorn_fspedit_cap_3.wav,N/A,N/A,An engine moves a machine creating a constant buzz sound.,N/A,N/A
mowinglawn_giethoorn_fspedit_cap_4.wav,N/A,N/A,N/A,A person is mowing the lawn going up and down the yard.,N/A
mowinglawn_giethoorn_fspedit_cap_5.wav,N/A,N/A,N/A,N/A,"A motor chugs along, with its mechanisms varying in pitch slightly."
sfx_turnschuhe_im_wald_02.wav,A man is stepping on pieces of grass contained in a trash bag cover is a good start.,A rustling occurs and gets louder and more frequent as time continues.,A man steps on bits of grass contained in a trash bag cover is a good start.,Someone walks through the grass in a regular pattern.,A rustling occurs and gets louder and more frequent as time goes by
sfx_turnschuhe_im_wald_02_cap_1.wav,A man is stepping on pieces of grass contained in a trash bag cover is a good start.,N/A,N/A,N/A,N/A
sfx_turnschuhe_im_wald_02_cap_2.wav,N/A,A rustling occurs and gets louder and more frequent as time continues.,N/A,N/A,N/A
sfx_turnschuhe_im_wald_02_cap_3.wav,N/A,N/A,A man steps on bits of grass contained in a trash bag cover is a good start.,N/A,N/A
sfx_turnschuhe_im_wald_02_cap_4.wav,N/A,N/A,N/A,Someone walks through the grass in a regular pattern.,N/A
sfx_turnschuhe_im_wald_02_cap_5.wav,N/A,N/A,N/A,N/A,A rustling occurs and gets louder and more frequent as time goes by
Dog Growls.wav,A dog is growling angrily over and over again.,"A dog starts to growl quietly before going silent, then slowly increasing in intensity.",A dog growls angrily over and over again.,A dog growls softly at first then quickly increases intensity.,"an angry dog growls and pants, getting more and more aggressive"
Dog Growls_cap_1.wav,A dog is growling angrily over and over again.,N/A,N/A,N/A,N/A
Dog Growls_cap_2.wav,N/A,"A dog starts to growl quietly before going silent, then slowly increasing in intensity.",N/A,N/A,N/A
Dog Growls_cap_3.wav,N/A,N/A,A dog growls angrily over and over again.,N/A,N/A
Dog Growls_cap_4.wav,N/A,N/A,N/A,A dog growls softly at first then quickly increases intensity.,N/A
Dog Growls_cap_5.wav,N/A,N/A,N/A,N/A,"an angry dog growls and pants, getting more and more aggressive"
Families Playing At The Beach With Children.wav,A big group of kids talk and play around together.,Several children yell and cheer in a cacophony of voices.,Children were laughing while playing in the playground.,People are yelling and speaking over one another in a crowded area.,a large group of children chat and play together.
Families Playing At The Beach With Children_cap_1.wav,A big group of kids talk and play around together.,N/A,N/A,N/A,N/A
Families Playing At The Beach With Children_cap_2.wav,N/A,Several children yell and cheer in a cacophony of voices.,N/A,N/A,N/A
Families Playing At The Beach With Children_cap_3.wav,N/A,N/A,Children were laughing while playing in the playground.,N/A,N/A
Families Playing At The Beach With Children_cap_4.wav,N/A,N/A,N/A,People are yelling and speaking over one another in a crowded area.,N/A
Families Playing At The Beach With Children_cap_5.wav,N/A,N/A,N/A,N/A,a large group of children chat and play together.
trafego em Casa Forte2.wav,"Screeching, driving and braking noises coming from automobiles","Automobiles are driven, making screeching, braking and other noises.",Vehicles drive by in the background and squeal their brakes.,Cars drive by in the background and screech their brakes.,A windy roadside with a vehicle driving by.
trafego em Casa Forte2_cap_1.wav,"Screeching, driving and braking noises coming from automobiles",N/A,N/A,N/A,N/A
trafego em Casa Forte2_cap_2.wav,N/A,"Automobiles are driven, making screeching, braking and other noises.",N/A,N/A,N/A
trafego em Casa Forte2_cap_3.wav,N/A,N/A,Vehicles drive by in the background and squeal their brakes.,N/A,N/A
trafego em Casa Forte2_cap_4.wav,N/A,N/A,N/A,Cars drive by in the background and screech their brakes.,N/A
trafego em Casa Forte2_cap_5.wav,N/A,N/A,N/A,N/A,A windy roadside with a vehicle driving by.
forest stick sticks wood stone hit carpenter woodcutter axe handmade manual work craft crafting handcraft handcrafting 3.wav,A person hits a rock against the ground repeatedly.,Someone is scraping paint from a wall with a scraper.,A few extremely delicate footsteps tread on a firm path that begin and finish.,A person taps a rock against the ground repeatedly.,On a match box a match strikes in the dark.
forest stick sticks wood stone hit carpenter woodcutter axe handmade manual work craft crafting handcraft handcrafting 3_cap_1.wav,A person hits a rock against the ground repeatedly.,N/A,N/A,N/A,N/A
forest stick sticks wood stone hit carpenter woodcutter axe handmade manual work craft crafting handcraft handcrafting 3_cap_2.wav,N/A,Someone is scraping paint from a wall with a scraper.,N/A,N/A,N/A
forest stick sticks wood stone hit carpenter woodcutter axe handmade manual work craft crafting handcraft handcrafting 3_cap_3.wav,N/A,N/A,A few extremely delicate footsteps tread on a firm path that begin and finish.,N/A,N/A
forest stick sticks wood stone hit carpenter woodcutter axe handmade manual work craft crafting handcraft handcrafting 3_cap_4.wav,N/A,N/A,N/A,A person taps a rock against the ground repeatedly.,N/A
forest stick sticks wood stone hit carpenter woodcutter axe handmade manual work craft crafting handcraft handcrafting 3_cap_5.wav,N/A,N/A,N/A,N/A,On a match box a match strikes in the dark.
tin_sign.wav,Wind is blowing as several different cars drive by periodically,A loud whirring occurs followed by rattling and eventually gets quieter as time goes by,"Motor starting and moving away, traffic zooming by, banging on fence, motorcycle sound.",A motor starts and drive off while a motorcycle drives by and a fence is banging.,A loud whirring occurs followed by clanking noises which eventually gets quieter as time ensues.
tin_sign_cap_1.wav,Wind is blowing as several different cars drive by periodically,N/A,N/A,N/A,N/A
tin_sign_cap_2.wav,N/A,A loud whirring occurs followed by rattling and eventually gets quieter as time goes by,N/A,N/A,N/A
tin_sign_cap_3.wav,N/A,N/A,"Motor starting and moving away, traffic zooming by, banging on fence, motorcycle sound.",N/A,N/A
tin_sign_cap_4.wav,N/A,N/A,N/A,A motor starts and drive off while a motorcycle drives by and a fence is banging.,N/A
tin_sign_cap_5.wav,N/A,N/A,N/A,N/A,A loud whirring occurs followed by clanking noises which eventually gets quieter as time ensues.
Silencyo_COUNTRY_DAY_Birds_Cuckoo_Morning_6AM.wav,Some birdsong in the foreground with a hooting bird in the background.,From all around birds make a chirp whilst an owl is hooting.,"While the owl is hooting in the background, birds are singing.",Birds chirp from different directions as an owl calls.,Birds are singing and an owl is hooting in the background.
Silencyo_COUNTRY_DAY_Birds_Cuckoo_Morning_6AM_cap_1.wav,Some birdsong in the foreground with a hooting bird in the background.,N/A,N/A,N/A,N/A
Silencyo_COUNTRY_DAY_Birds_Cuckoo_Morning_6AM_cap_2.wav,N/A,From all around birds make a chirp whilst an owl is hooting.,N/A,N/A,N/A
Silencyo_COUNTRY_DAY_Birds_Cuckoo_Morning_6AM_cap_3.wav,N/A,N/A,"While the owl is hooting in the background, birds are singing.",N/A,N/A
Silencyo_COUNTRY_DAY_Birds_Cuckoo_Morning_6AM_cap_4.wav,N/A,N/A,N/A,Birds chirp from different directions as an owl calls.,N/A
Silencyo_COUNTRY_DAY_Birds_Cuckoo_Morning_6AM_cap_5.wav,N/A,N/A,N/A,N/A,Birds are singing and an owl is hooting in the background.
Colouring(Close).wav,A pencil is quickly rubbed back and forth across a surface.,A pencil is continuously rubbed back and forth across a surface.,Scratching and scraping occurs repeatedly on a hard surface.,Someone is erasing something and people are chatting in the distance.,Someone is scratching or scraping something on a surface
Colouring(Close)_cap_1.wav,A pencil is quickly rubbed back and forth across a surface.,N/A,N/A,N/A,N/A
Colouring(Close)_cap_2.wav,N/A,A pencil is continuously rubbed back and forth across a surface.,N/A,N/A,N/A
Colouring(Close)_cap_3.wav,N/A,N/A,Scratching and scraping occurs repeatedly on a hard surface.,N/A,N/A
Colouring(Close)_cap_4.wav,N/A,N/A,N/A,Someone is erasing something and people are chatting in the distance.,N/A
Colouring(Close)_cap_5.wav,N/A,N/A,N/A,N/A,Someone is scratching or scraping something on a surface
Shalda Creek.wav,A light waterfall from a stream and birds chirping and an animal calling,The light waterfall of the stream and the birds chirping and the animal calling.,A bird caws as water quickly streams by.,Water is flowing rapidly down the river in nature.,Water is moving and swaying and bubbling loudly.
Shalda Creek_cap_1.wav,A light waterfall from a stream and birds chirping and an animal calling,N/A,N/A,N/A,N/A
Shalda Creek_cap_2.wav,N/A,The light waterfall of the stream and the birds chirping and the animal calling.,N/A,N/A,N/A
Shalda Creek_cap_3.wav,N/A,N/A,A bird caws as water quickly streams by.,N/A,N/A
Shalda Creek_cap_4.wav,N/A,N/A,N/A,Water is flowing rapidly down the river in nature.,N/A
Shalda Creek_cap_5.wav,N/A,N/A,N/A,N/A,Water is moving and swaying and bubbling loudly.
persone che camminano sulla neve.wav,People are walking and items are being dragged.,"Footsteps tread continuously over terrain, making crunching sounds.",People are walking and dragging items along with them.,A team of horses strolling on a path of dried leaves.,footsteps treading in a terrain continuously with crunching sounds
persone che camminano sulla neve_cap_1.wav,People are walking and items are being dragged.,N/A,N/A,N/A,N/A
persone che camminano sulla neve_cap_2.wav,N/A,"Footsteps tread continuously over terrain, making crunching sounds.",N/A,N/A,N/A
persone che camminano sulla neve_cap_3.wav,N/A,N/A,People are walking and dragging items along with them.,N/A,N/A
persone che camminano sulla neve_cap_4.wav,N/A,N/A,N/A,A team of horses strolling on a path of dried leaves.,N/A
persone che camminano sulla neve_cap_5.wav,N/A,N/A,N/A,N/A,footsteps treading in a terrain continuously with crunching sounds
07_STRAM.wav,Vehicle engines rev up in traffic over male voices.,Cars are passing by with their loud engine.,A quiet rumbling sound happened followed by conversation and several loud buzzes.,"Traffic passes by, some cars louder than others, followed a larger vehicle revving as it goes by.",A persons vehicle rev up in traffic over his friends voice.
07_STRAM_cap_1.wav,Vehicle engines rev up in traffic over male voices.,N/A,N/A,N/A,N/A
07_STRAM_cap_2.wav,N/A,Cars are passing by with their loud engine.,N/A,N/A,N/A
07_STRAM_cap_3.wav,N/A,N/A,A quiet rumbling sound happened followed by conversation and several loud buzzes.,N/A,N/A
07_STRAM_cap_4.wav,N/A,N/A,N/A,"Traffic passes by, some cars louder than others, followed a larger vehicle revving as it goes by.",N/A
07_STRAM_cap_5.wav,N/A,N/A,N/A,N/A,A persons vehicle rev up in traffic over his friends voice.
ohio stream 01.wav,Water is flowing into another amount of water.,Some water gently flowing like in a stream or river in the foreground.,Some water is gently rippling like in a stream or river in the foreground.,Water is churning endlessly as it rushes past swiftly.,"Into another amount of water, the water is flowing."
ohio stream 01_cap_1.wav,Water is flowing into another amount of water.,N/A,N/A,N/A,N/A
ohio stream 01_cap_2.wav,N/A,Some water gently flowing like in a stream or river in the foreground.,N/A,N/A,N/A
ohio stream 01_cap_3.wav,N/A,N/A,Some water is gently rippling like in a stream or river in the foreground.,N/A,N/A
ohio stream 01_cap_4.wav,N/A,N/A,N/A,Water is churning endlessly as it rushes past swiftly.,N/A
ohio stream 01_cap_5.wav,N/A,N/A,N/A,N/A,"Into another amount of water, the water is flowing."
scissors.wav,Hard objects are crunching and rubbing one another among a loose collection of items.,A tool is scraping against the hard ground.,An object is scraped over another object multiple times and then a zipper is pulled.,A zipper is pulled after an object is scraped over another object multiple times.,Someone is whipping a rope in the wind.
scissors_cap_1.wav,Hard objects are crunching and rubbing one another among a loose collection of items.,N/A,N/A,N/A,N/A
scissors_cap_2.wav,N/A,A tool is scraping against the hard ground.,N/A,N/A,N/A
scissors_cap_3.wav,N/A,N/A,An object is scraped over another object multiple times and then a zipper is pulled.,N/A,N/A
scissors_cap_4.wav,N/A,N/A,N/A,A zipper is pulled after an object is scraped over another object multiple times.,N/A
scissors_cap_5.wav,N/A,N/A,N/A,N/A,Someone is whipping a rope in the wind.
Message6.wav,Static and grinding noise coming from an old fashioned radio.,A rolling wheel and a motor noise mixed together into a more metallic clash.,A rolling wheel and motor noise mixed together into a more metallic clash.,A static and grinding noise is coming from an old fashioned radio.,The nearby motor operates at a consistent speed and pops.
Message6_cap_1.wav,Static and grinding noise coming from an old fashioned radio.,N/A,N/A,N/A,N/A
Message6_cap_2.wav,N/A,A rolling wheel and a motor noise mixed together into a more metallic clash.,N/A,N/A,N/A
Message6_cap_3.wav,N/A,N/A,A rolling wheel and motor noise mixed together into a more metallic clash.,N/A,N/A
Message6_cap_4.wav,N/A,N/A,N/A,A static and grinding noise is coming from an old fashioned radio.,N/A
Message6_cap_5.wav,N/A,N/A,N/A,N/A,The nearby motor operates at a consistent speed and pops.
Arcade pinball machine theme song.wav,an electric piano playing a rhythmic upbeat sound.,"Beating of drums, and playing piano keys to music.",A noisy clinking occurs before some loud music.,"Synthetic keyboard sounds play, accompanied by an electric drum beat.","Accompanied by an electric drum beat, synthetic keyboard sounds play."
Arcade pinball machine theme song_cap_1.wav,an electric piano playing a rhythmic upbeat sound.,N/A,N/A,N/A,N/A
Arcade pinball machine theme song_cap_2.wav,N/A,"Beating of drums, and playing piano keys to music.",N/A,N/A,N/A
Arcade pinball machine theme song_cap_3.wav,N/A,N/A,A noisy clinking occurs before some loud music.,N/A,N/A
Arcade pinball machine theme song_cap_4.wav,N/A,N/A,N/A,"Synthetic keyboard sounds play, accompanied by an electric drum beat.",N/A
Arcade pinball machine theme song_cap_5.wav,N/A,N/A,N/A,N/A,"Accompanied by an electric drum beat, synthetic keyboard sounds play."
freezer open_close.wav,The door is opened and closed so that the volume of the object generating sound behind it increases and decreases.,Door is repeatedly opened and closed making the volume of the object generating sound behind it to rise and fall.,A consistent background noise getting louder and softer while a thumping occurs.,A stapler slowly staples paper together on a desk.,a large piece of equipment being shut off and on.
freezer open_close_cap_1.wav,The door is opened and closed so that the volume of the object generating sound behind it increases and decreases.,N/A,N/A,N/A,N/A
freezer open_close_cap_2.wav,N/A,Door is repeatedly opened and closed making the volume of the object generating sound behind it to rise and fall.,N/A,N/A,N/A
freezer open_close_cap_3.wav,N/A,N/A,A consistent background noise getting louder and softer while a thumping occurs.,N/A,N/A
freezer open_close_cap_4.wav,N/A,N/A,N/A,A stapler slowly staples paper together on a desk.,N/A
freezer open_close_cap_5.wav,N/A,N/A,N/A,N/A,a large piece of equipment being shut off and on.
Tormenta electrica y lluvia Santiago de Chile.wav,A light rain falls steadily as thunder booms in the distance.,Light rain is falling slowly as thunder booms in the distance.,Heavy rain is falling and flowing into a drain.,Rain softly falling in the foreground with a clap of soft thunder in the background.,Quiet whooshing and loud tinkling is followed by quiet rumbling and more tinkling.
Tormenta electrica y lluvia Santiago de Chile_cap_1.wav,A light rain falls steadily as thunder booms in the distance.,N/A,N/A,N/A,N/A
Tormenta electrica y lluvia Santiago de Chile_cap_2.wav,N/A,Light rain is falling slowly as thunder booms in the distance.,N/A,N/A,N/A
Tormenta electrica y lluvia Santiago de Chile_cap_3.wav,N/A,N/A,Heavy rain is falling and flowing into a drain.,N/A,N/A
Tormenta electrica y lluvia Santiago de Chile_cap_4.wav,N/A,N/A,N/A,Rain softly falling in the foreground with a clap of soft thunder in the background.,N/A
Tormenta electrica y lluvia Santiago de Chile_cap_5.wav,N/A,N/A,N/A,N/A,Quiet whooshing and loud tinkling is followed by quiet rumbling and more tinkling.
wind2.wav,Airplanes are moving overhead at a steady rate.,Airplanes are flying overhead at a steady rate.,A quiet whooshing starts and then changes pitch over time,The wind is blowing with a far off up and down tone.,A howling wind swirls off on the distance.
wind2_cap_1.wav,Airplanes are moving overhead at a steady rate.,N/A,N/A,N/A,N/A
wind2_cap_2.wav,N/A,Airplanes are flying overhead at a steady rate.,N/A,N/A,N/A
wind2_cap_3.wav,N/A,N/A,A quiet whooshing starts and then changes pitch over time,N/A,N/A
wind2_cap_4.wav,N/A,N/A,N/A,The wind is blowing with a far off up and down tone.,N/A
wind2_cap_5.wav,N/A,N/A,N/A,N/A,A howling wind swirls off on the distance.
constant strum .wav,A guitar that is out of tune is being played.,An out of tune string instrument is being played.,An out of tune string instrument is being played out.,The guitar that is out of tuning is being played.,A string from an instrument is being plucked as it is making music.
constant strum _cap_1.wav,A guitar that is out of tune is being played.,N/A,N/A,N/A,N/A
constant strum _cap_2.wav,N/A,An out of tune string instrument is being played.,N/A,N/A,N/A
constant strum _cap_3.wav,N/A,N/A,An out of tune string instrument is being played out.,N/A,N/A
constant strum _cap_4.wav,N/A,N/A,N/A,The guitar that is out of tuning is being played.,N/A
