file_name,caption_1,caption_2,caption_3,caption_4,caption_5
FallWindThroughFieldWeedsInsectsOct3rd2014.wav,A man breathes heavily as crickets chirp in the background.,Insects chirp loudly and a strong breeze blows,Insects chirp loudly while a strong breeze blows,The wind howls and crickets chirp outside at night.,The wind howls while crickets chirp outside at night.
Stream-tight in on little fall.wav,Water is flowing into a bucket from a faucet.,A tap was running into a container filled with water.,A waterfall is flowing to a big body of water.,Some water is running into a pool in a fountain.,Water is falling into a larger body of water.
Traffic_Near_Construction_Site.wav,"A variety of cars drive by, large and small, close and far away.",Cars are driving down the highway while it is raining.,"Cars drive by a single point, some larger or closer than others.",Traffic is passing nearby as a hard object pounds on a hard surface.,"Traffic is passing nearby, and the pounding of a hard object on another hard surface."
20090102.street.noise.wav,People are talking while emergency sirens are blaring.,Police sirens are blaring with some indoor conversation and footsteps.,"Sirens are loud, voices are talking, and then footsteps pass by.",Sirens make loud sounds while voices talk and someone walks by.,The police sirens were blaring as conversations and footsteps came from inside.
"Atmos beach regular waves hit shore, birds mono.wav",A vehicle is going down the road and the window is rolled down.,A vehicle is going down the road with the window rolled down.,Driving rain falls heavily onto a hard surface.,Ocean waves rolling in and crashing on the sand.,heavy rain falling on to a hard surface
Hunebed D36 Valthe.wav,An stream of running water with some branches on the down stream.,As it rains the wind is blowing and the rain gets harder.,It is raining and the wind is blowing and the rain gets harder.,"It is raining, the wind is blowing and leaves are crunching.",It seems to be raining while the wind is blowing and a faint crunchy sound.
Walking on Snow 001.wav,"Rhythmic, continuous stepping with crunching along the way until the stepping slows down.","Someone is walking through the dirt, as birds are chirping in the background.",Steady footsteps are crunching through the snow that gradually slow down.,Steady footsteps crunching through snow then slows down,"Steps in rhythm on a crunchy surface, then the steps slow."
horns blare.wav,A vehicle passes by and two cars beep their horns.,"An engine noise is getting closer then farther away, followed by two car horns honking.",Engine noise getting closer then farther away followed by two car horns honking.,Various vehicles speed by and honk at each other.,Various vehicles speed by and then they honk at each other.
Living Minute - Traffic on the Loop.wav,A loud wind blows in the background as the mechanical hum of vehicles speeding through traffic resonate.,A noise of an airplane flying in near distance,An airplane roars while flying overhead and nearby.,Car engines and wheels on pavement passing by .,Traffic is passing down a road nearby and air is moving in an enclosed space.
Clara_Hose_cleaning_floor .wav,A machine is rumbling while another machine is whirring in the background.,An engine is going off somewhere near while air or water is rushing over something.,Heavy rain and wind and some thunder in the back ground.,Heavy rain is accompanied by wind and some thunder roaring in the background.,Somewhere near an engine is going off while air or water is rushing over something.
airport_road.wav,"A plane flying above, getting closer and then going away.","A plane is taking off on a runway, its engine roaring as it picks up speed.",A plane passes by and fades into the distance.,A plane passes by and fades off into the distance.,The engine of the plane roars as it speeds down the runway.
Cityscape 03 100208.wav,A car passes by as someone is using a big hammer.,An airplane that is slowing down to land on the runway.,"Cars drive by, and a thumping sound occurs three times.",Cars pass by and a thumping sound occurs three times.,Someone is using a large and heavy hammer and a car passes by.
Morning Birds 001.wav,A big flock of birds are chirping loudly.,A bunch of birds are chirping and singing,Birds are chirping loudly in a wooded area.,Birds tweet and call at various frequencies and tones.,Multiple birds tweeting and chirping in all different tones and pitches
Dixon_Nat.wav,Children talk and play with each other on a playground.,Children talking to one another in a school and a door closes.,Kids are in a playground playing and talking while a fan is running in the background.,Kids are talking and playing while adults are chatting and moving about.,"Kids talking and playing, adults talking and moving"
rim of woods farmland people far NL 01 151003_0804 ST.wav,Birds chirping in an enclosed space while people are talking and looking on.,Many birds are outside and chirping and singing.,Multiple birds are chirping and people are talking in the background.,People are talking in the background while multiple birds are chirping.,Several birds are chirping and singing out side.
valley of the Selke.wav,A river crashes on the rocks loudly as birds sound in the background.,A waterfall is rushing water into a river while birds are chirping.,A waterfall outside flowing over rocks with birds singing.,Birds are singing while a waterfall flows over some rocks.,The flowing water of a waterfall into a river as birds audibly sing.
Beach and Birds.wav,The sea gently washes up onto the shore.,The water is gently flowing past while birds chirp in the background,Water is gently flowing past while birds chirp in the background,Water is running as birds chirp in the background.,Water sound and birds are chirping in the background.
Waterfall close.wav,A loud static sound like feedback and wind towards the end.,A television has been left on and the static from it is loud.,The engine is running as the rain pours down on it.,Winds blow as vehicles drive by in the distance,an engine is whirring while the rain is falling down
sim police siren.wav,"A constant , blaring siren is sounding nonstop, without a break.",A loud emergency siren moving up and down in pitch.,A loud siren changing in pitch in a rhythmic repeating way.,A loud siren goes up and down in pitch.,A siren blaring and changing in pitch in a rhythmic repeated way.
Bicycle_Bell.wav,A bicycle bell is rung as someone talks in the background,A bell of a bike is ringing as it rides down the street.,A person is repetitively ringing the bell on a bicycle.,The bicycle bell is rung as someone talks in the background,a person is ringing the bell of a bicycle repetitively
bicycle-pedal-streetlife-femalefootsteps-ST.wav,A bell is ringing and a person is walking.,A bell is ringing loudly as a person is walking.,A bell is ringing while a person wearing high heels walks across a hard floor.,A bicycle bell being rung while someone is walking in high heels.,A person wearing high heels walking along a hard floor with a bell ringing.
mallarenga_emplomellada_ed.wav,A group of birds is chirping to each other.,All the different birds are chirping in the background.,Birds are chirping lightly chirping in the background.,The birds are chirping lightly in the background.,Two thuds while birds chirp in the background.
rain_on_window.wav,"Rain coming down on top of a roof, steadily.",Rain is hitting the top of a roof at a steady pace.,Water flowing in a mechanical water mill and dripping down onto some surface.,Water flows at a constant rate and also drips.,Water from a mechanical mill is flowing and dripping down onto a surface.
Tbilisi Sea.wav,Children are playing at a park while vehicles go by.,"Children laugh, talk and play in a busy city playground.",In a busy city playground children laugh and talk and play,People are gathered in a group at a park on a windy day.,a group of people gathering at a park on a windy day.
pases_0.wav,A person dragging their feet while walking on gravel.,Footsteps are crunching as someone is walking down the street.,Footsteps crunch as someone walks down the street.,The couple walked in the snow hand in hand with little to no conversation.,Walking in the snow with little to no conversation.
Rain Gutter Drain Rear.wav,A faucet is running and the droplets are hitting the bottom of the sink.,The droplets are hitting the bottom of the sink while the faucet is running.,Water is dripping with a rattling sound in the background.,"While water is slowing flowing out of a pipe, an engine whirs in the background.",water dripping with a rattling sound in the background
