file_name,caption_1,caption_2,caption_3,caption_4,caption_5
Night Crickets Ambience on Rural Property_cap_3.wav,N/A,N/A,A lot of birds peep to and fro in the trees..,N/A,N/A
Night Crickets Ambience on Rural Property_cap_4.wav,N/A,N/A,N/A,Birds are chirping on an early morning above the grass.,N/A
Night Crickets Ambience on Rural Property_cap_5.wav,N/A,N/A,N/A,N/A,"In the far distance, several birds chirp lowly."
"Seagulls, Ducks and Carp Fish Feeding Frenzy - Lake Mead, Nevada USA.wav","People are driving around on a lake in a motorboat, with ducks quacking in the water.","At the lake the water churns, ducks quack and birds chirps.",Time passes with squealing birds and sloshing water.,The ocean waves splash while the seagulls chirp and the ducks quack.,Water churns as ducks quack and birds chirp back and forth.
"Seagulls, Ducks and Carp Fish Feeding Frenzy - Lake Mead, Nevada USA_cap_1.wav","People are driving around on a lake in a motorboat, with ducks quacking in the water.",N/A,N/A,N/A,N/A
"Seagulls, Ducks and Carp Fish Feeding Frenzy - Lake Mead, Nevada USA_cap_2.wav",N/A,"At the lake the water churns, ducks quack and birds chirps.",N/A,N/A,N/A
"Seagulls, Ducks and Carp Fish Feeding Frenzy - Lake Mead, Nevada USA_cap_3.wav",N/A,N/A,Time passes with squealing birds and sloshing water.,N/A,N/A
"Seagulls, Ducks and Carp Fish Feeding Frenzy - Lake Mead, Nevada USA_cap_4.wav",N/A,N/A,N/A,The ocean waves splash while the seagulls chirp and the ducks quack.,N/A
"Seagulls, Ducks and Carp Fish Feeding Frenzy - Lake Mead, Nevada USA_cap_5.wav",N/A,N/A,N/A,N/A,Water churns as ducks quack and birds chirp back and forth.
Wobble paper.wav,At intervals an oiled object makes repeated popping sounds.,Several bubbles popped in different ways over and over again.,several different bubbles pop over and over again,Plopping with a gradual increase in frequency over time with a slow down at the end.,Plopping with a gradual increase in frequency over time is slowing down at the end.
Wobble paper_cap_1.wav,At intervals an oiled object makes repeated popping sounds.,N/A,N/A,N/A,N/A
Wobble paper_cap_2.wav,N/A,Several bubbles popped in different ways over and over again.,N/A,N/A,N/A
Wobble paper_cap_3.wav,N/A,N/A,several different bubbles pop over and over again,N/A,N/A
Wobble paper_cap_4.wav,N/A,N/A,N/A,Plopping with a gradual increase in frequency over time with a slow down at the end.,N/A
Wobble paper_cap_5.wav,N/A,N/A,N/A,N/A,Plopping with a gradual increase in frequency over time is slowing down at the end.
blender ice crush.wav,A blender runs for a moment before coming to a stop and pulsing a few more times briefly.,"A blender turns off and back on, then it is running.","Someone is mixing items in a blender, then turning it off and then on again.","A blender being used for the first half, then again several times for shorter lengths of time.","Someone is mixing items in a blender, then turning it off and on again."
blender ice crush_cap_1.wav,A blender runs for a moment before coming to a stop and pulsing a few more times briefly.,N/A,N/A,N/A,N/A
blender ice crush_cap_2.wav,N/A,"A blender turns off and back on, then it is running.",N/A,N/A,N/A
blender ice crush_cap_3.wav,N/A,N/A,"Someone is mixing items in a blender, then turning it off and then on again.",N/A,N/A
blender ice crush_cap_4.wav,N/A,N/A,N/A,"A blender being used for the first half, then again several times for shorter lengths of time.",N/A
blender ice crush_cap_5.wav,N/A,N/A,N/A,N/A,"Someone is mixing items in a blender, then turning it off and on again."
TRAFFIC SOUNDS.wav,several vehicles pass each other at a moderate pace.,Winds increase in intensity as the hurricane approaches,The vehicles pass one another at a moderate pace.,Large trucks drive by at increasing rates of their speed.,Cars are continuously passing by on this street.
TRAFFIC SOUNDS_cap_1.wav,several vehicles pass each other at a moderate pace.,N/A,N/A,N/A,N/A
TRAFFIC SOUNDS_cap_2.wav,N/A,Winds increase in intensity as the hurricane approaches,N/A,N/A,N/A
TRAFFIC SOUNDS_cap_3.wav,N/A,N/A,The vehicles pass one another at a moderate pace.,N/A,N/A
TRAFFIC SOUNDS_cap_4.wav,N/A,N/A,N/A,Large trucks drive by at increasing rates of their speed.,N/A
TRAFFIC SOUNDS_cap_5.wav,N/A,N/A,N/A,N/A,Cars are continuously passing by on this street.
Wire explosions _ vibrations (slow).wav,Several times a loud spluttering occurs and then is followed by a loud whirring.,A rattling that happened loudly in three separate times.,A loud rattling that occurs three separate times.,A loud spluttering occurs several times and is followed by a loud whirring,The loud piece of wood or metal is repeatedly struck and let go and reverberates.
Wire explosions _ vibrations (slow)_cap_1.wav,Several times a loud spluttering occurs and then is followed by a loud whirring.,N/A,N/A,N/A,N/A
Wire explosions _ vibrations (slow)_cap_2.wav,N/A,A rattling that happened loudly in three separate times.,N/A,N/A,N/A
Wire explosions _ vibrations (slow)_cap_3.wav,N/A,N/A,A loud rattling that occurs three separate times.,N/A,N/A
Wire explosions _ vibrations (slow)_cap_4.wav,N/A,N/A,N/A,A loud spluttering occurs several times and is followed by a loud whirring,N/A
Wire explosions _ vibrations (slow)_cap_5.wav,N/A,N/A,N/A,N/A,The loud piece of wood or metal is repeatedly struck and let go and reverberates.
boiling.wav,A metal rake is being pulled across a hard surface and wood is striking wood.,Wood striking wood sounds as a metal rake is pulled across a hard surface.,A person is carefully cleaning out their tin roof gutters.,"A person is scratching their back whilst wearing a jacket, then a tool is dropped",scratching and scrunching noise as time goes on
boiling_cap_1.wav,A metal rake is being pulled across a hard surface and wood is striking wood.,N/A,N/A,N/A,N/A
boiling_cap_2.wav,N/A,Wood striking wood sounds as a metal rake is pulled across a hard surface.,N/A,N/A,N/A
boiling_cap_3.wav,N/A,N/A,A person is carefully cleaning out their tin roof gutters.,N/A,N/A
boiling_cap_4.wav,N/A,N/A,N/A,"A person is scratching their back whilst wearing a jacket, then a tool is dropped",N/A
boiling_cap_5.wav,N/A,N/A,N/A,N/A,scratching and scrunching noise as time goes on
typical neighborhood in Porto.wav,people talking to and over each other in a busy market.,"A child and a man are speaking to each other, the man yells.",People in a busy market talk to and about each other.,"The man yells, as the child and the man are speaking to each other.",A couple of people are talking back and forth.
typical neighborhood in Porto_cap_1.wav,people talking to and over each other in a busy market.,N/A,N/A,N/A,N/A
typical neighborhood in Porto_cap_2.wav,N/A,"A child and a man are speaking to each other, the man yells.",N/A,N/A,N/A
typical neighborhood in Porto_cap_3.wav,N/A,N/A,People in a busy market talk to and about each other.,N/A,N/A
typical neighborhood in Porto_cap_4.wav,N/A,N/A,N/A,"The man yells, as the child and the man are speaking to each other.",N/A
typical neighborhood in Porto_cap_5.wav,N/A,N/A,N/A,N/A,A couple of people are talking back and forth.
Metal Skating Rink Door &amp; Handle.wav,Someone is on a rocking chair on a porch rocking back and forth.,A person opens a squeaking door with metal tools.,A person with metal tools uses them to open a door which squeaks.,Someone is on the porch rocking back and forth in a chair,A wooden door creaks and a man hammers twice while a train horn blows off in the distance.
Metal Skating Rink Door &amp; Handle_cap_1.wav,Someone is on a rocking chair on a porch rocking back and forth.,N/A,N/A,N/A,N/A
Metal Skating Rink Door &amp; Handle_cap_2.wav,N/A,A person opens a squeaking door with metal tools.,N/A,N/A,N/A
Metal Skating Rink Door &amp; Handle_cap_3.wav,N/A,N/A,A person with metal tools uses them to open a door which squeaks.,N/A,N/A
Metal Skating Rink Door &amp; Handle_cap_4.wav,N/A,N/A,N/A,Someone is on the porch rocking back and forth in a chair,N/A
Metal Skating Rink Door &amp; Handle_cap_5.wav,N/A,N/A,N/A,N/A,A wooden door creaks and a man hammers twice while a train horn blows off in the distance.
RailStation_CargoTrainGoFromStandBy--.wav,A train is moving across a steel bridge.,a cart moves along the rails in a steady motion.,A train is running on a steel bridge.,"A machine is whirring, squeaking, and lightly rattling.","In a factory, a person works on a machine."
RailStation_CargoTrainGoFromStandBy--_cap_1.wav,A train is moving across a steel bridge.,N/A,N/A,N/A,N/A
RailStation_CargoTrainGoFromStandBy--_cap_2.wav,N/A,a cart moves along the rails in a steady motion.,N/A,N/A,N/A
RailStation_CargoTrainGoFromStandBy--_cap_3.wav,N/A,N/A,A train is running on a steel bridge.,N/A,N/A
RailStation_CargoTrainGoFromStandBy--_cap_4.wav,N/A,N/A,N/A,"A machine is whirring, squeaking, and lightly rattling.",N/A
RailStation_CargoTrainGoFromStandBy--_cap_5.wav,N/A,N/A,N/A,N/A,"In a factory, a person works on a machine."
water_stream1.wav,Consistent flowing of water that is reminiscent of a small waterfall.,A group of ocean waves are crashing against the beach.,The group of ocean waves are crashing against the beach.,water rapidly rushing down a waterfall into a pool of water.,Very loud white noise static joined with water gurgling.
water_stream1_cap_1.wav,Consistent flowing of water that is reminiscent of a small waterfall.,N/A,N/A,N/A,N/A
water_stream1_cap_2.wav,N/A,A group of ocean waves are crashing against the beach.,N/A,N/A,N/A
water_stream1_cap_3.wav,N/A,N/A,The group of ocean waves are crashing against the beach.,N/A,N/A
water_stream1_cap_4.wav,N/A,N/A,N/A,water rapidly rushing down a waterfall into a pool of water.,N/A
water_stream1_cap_5.wav,N/A,N/A,N/A,N/A,Very loud white noise static joined with water gurgling.
alien voice clip.wav,The people talking have hard and rough voices.,Conversation through static becomes less audible and more static.,A man speaks over another person talking in the background.,Someone is talking in a strange and different manner to another,"Two human voices, man and lady cut up and accelerated."
alien voice clip_cap_1.wav,The people talking have hard and rough voices.,N/A,N/A,N/A,N/A
alien voice clip_cap_2.wav,N/A,Conversation through static becomes less audible and more static.,N/A,N/A,N/A
alien voice clip_cap_3.wav,N/A,N/A,A man speaks over another person talking in the background.,N/A,N/A
alien voice clip_cap_4.wav,N/A,N/A,N/A,Someone is talking in a strange and different manner to another,N/A
alien voice clip_cap_5.wav,N/A,N/A,N/A,N/A,"Two human voices, man and lady cut up and accelerated."
vacuum_cleaner_dyson.wav,Whirring noise droning on for twenty seven seconds.,Objects bang in the background while a machine hums continuously.,A machine with a high pitched whine is being operated with occasional movement in the background.,The machine whirs with an intermittent low volume banging.,A monotonous spinning sound for almost half a minute.
vacuum_cleaner_dyson_cap_1.wav,Whirring noise droning on for twenty seven seconds.,N/A,N/A,N/A,N/A
vacuum_cleaner_dyson_cap_2.wav,N/A,Objects bang in the background while a machine hums continuously.,N/A,N/A,N/A
vacuum_cleaner_dyson_cap_3.wav,N/A,N/A,A machine with a high pitched whine is being operated with occasional movement in the background.,N/A,N/A
vacuum_cleaner_dyson_cap_4.wav,N/A,N/A,N/A,The machine whirs with an intermittent low volume banging.,N/A
vacuum_cleaner_dyson_cap_5.wav,N/A,N/A,N/A,N/A,A monotonous spinning sound for almost half a minute.
Working.wav,A person hammers steel and uses a saw in the background.,Noises are coming from in a machine shop and from a motorcycle accelerating.,A group of workers hammer and saw metal to complete their work.,Someone is  walking through a factory and a buzz saw being used.,Someone walking through a factory including a buzz saw being used.
Working_cap_1.wav,A person hammers steel and uses a saw in the background.,N/A,N/A,N/A,N/A
Working_cap_2.wav,N/A,Noises are coming from in a machine shop and from a motorcycle accelerating.,N/A,N/A,N/A
Working_cap_3.wav,N/A,N/A,A group of workers hammer and saw metal to complete their work.,N/A,N/A
Working_cap_4.wav,N/A,N/A,N/A,Someone is  walking through a factory and a buzz saw being used.,N/A
Working_cap_5.wav,N/A,N/A,N/A,N/A,Someone walking through a factory including a buzz saw being used.
pigon-03.wav,A quiet humming happens followed by several scrapes.,A fan  is whirring softly while something shuffles intermittently,A quiet humming occurs followed by several scrapes,A fan whirs softly while something shuffles intermittently,A machine is running at a constant speed and its metal is softly hitting other metal.
pigon-03_cap_1.wav,A quiet humming happens followed by several scrapes.,N/A,N/A,N/A,N/A
pigon-03_cap_2.wav,N/A,A fan  is whirring softly while something shuffles intermittently,N/A,N/A,N/A
pigon-03_cap_3.wav,N/A,N/A,A quiet humming occurs followed by several scrapes,N/A,N/A
pigon-03_cap_4.wav,N/A,N/A,N/A,A fan whirs softly while something shuffles intermittently,N/A
pigon-03_cap_5.wav,N/A,N/A,N/A,N/A,A machine is running at a constant speed and its metal is softly hitting other metal.
freight_and_express.wav,A train is moving over the tracks out of sight.,A train is quickly passing by on a train track.,Someone is using a washing machine to do a laundry service.,"A trains horn sounds as it passes, the cars rattle and clang with the tracks.",Someone is using a washing machine to do their laundry
freight_and_express_cap_1.wav,A train is moving over the tracks out of sight.,N/A,N/A,N/A,N/A
freight_and_express_cap_2.wav,N/A,A train is quickly passing by on a train track.,N/A,N/A,N/A
freight_and_express_cap_3.wav,N/A,N/A,Someone is using a washing machine to do a laundry service.,N/A,N/A
freight_and_express_cap_4.wav,N/A,N/A,N/A,"A trains horn sounds as it passes, the cars rattle and clang with the tracks.",N/A
freight_and_express_cap_5.wav,N/A,N/A,N/A,N/A,Someone is using a washing machine to do their laundry
samsung_laser_printer_clog.wav,Loud buzzing occurs and is followed by zipping and more buzzing before a low whir occurs,A machine going on and off in a workshop.,Loud buzzing occurs and is followed by zipping and more buzzing finally followed by a low whir.,A food mixer or blender is in operation.,"Constant, quiet whirring of machinery is competing with louder, different machinery intermittently."
samsung_laser_printer_clog_cap_1.wav,Loud buzzing occurs and is followed by zipping and more buzzing before a low whir occurs,N/A,N/A,N/A,N/A
samsung_laser_printer_clog_cap_2.wav,N/A,A machine going on and off in a workshop.,N/A,N/A,N/A
samsung_laser_printer_clog_cap_3.wav,N/A,N/A,Loud buzzing occurs and is followed by zipping and more buzzing finally followed by a low whir.,N/A,N/A
samsung_laser_printer_clog_cap_4.wav,N/A,N/A,N/A,A food mixer or blender is in operation.,N/A
samsung_laser_printer_clog_cap_5.wav,N/A,N/A,N/A,N/A,"Constant, quiet whirring of machinery is competing with louder, different machinery intermittently."
Thunder&amp;Rain1.wav,Wind blows and rain falls as a vehicle approaches the house.,Thunder occurs followed by quiet dripping and a loud whooshing sound,Thunder rumbles and a moderate rain steadily falls then becomes heavier.,A loud whooshing sound and quiet dripping happens after the thunder.,Thunder reverberates through metal as rain falls in the background.
Thunder&amp;Rain1_cap_1.wav,Wind blows and rain falls as a vehicle approaches the house.,N/A,N/A,N/A,N/A
Thunder&amp;Rain1_cap_2.wav,N/A,Thunder occurs followed by quiet dripping and a loud whooshing sound,N/A,N/A,N/A
Thunder&amp;Rain1_cap_3.wav,N/A,N/A,Thunder rumbles and a moderate rain steadily falls then becomes heavier.,N/A,N/A
Thunder&amp;Rain1_cap_4.wav,N/A,N/A,N/A,A loud whooshing sound and quiet dripping happens after the thunder.,N/A
Thunder&amp;Rain1_cap_5.wav,N/A,N/A,N/A,N/A,Thunder reverberates through metal as rain falls in the background.
clock tick.wav,A clock ticks away with consistent and repeated clicking.,The second hand of a clock methodically moves accompanied by a ticking sound.,A clock ticks so closely that it is sharp with the ticks.,A clock is ticking so closely that the ticks are sharp and clear.,"Consistent, repeated clicking of a clock ticking away."
clock tick_cap_1.wav,A clock ticks away with consistent and repeated clicking.,N/A,N/A,N/A,N/A
clock tick_cap_2.wav,N/A,The second hand of a clock methodically moves accompanied by a ticking sound.,N/A,N/A,N/A
clock tick_cap_3.wav,N/A,N/A,A clock ticks so closely that it is sharp with the ticks.,N/A,N/A
clock tick_cap_4.wav,N/A,N/A,N/A,A clock is ticking so closely that the ticks are sharp and clear.,N/A
clock tick_cap_5.wav,N/A,N/A,N/A,N/A,"Consistent, repeated clicking of a clock ticking away."
AirVent.wav,a machine rumbles and whirs consistently as its engine spins,A fan noise in a very large parking garage.,background droning of something mechanical as if a ventilation system.,"Background droning of the mechanical, like a ventilation machine.",A fan makes noise in a large parking garage.
AirVent_cap_1.wav,a machine rumbles and whirs consistently as its engine spins,N/A,N/A,N/A,N/A
AirVent_cap_2.wav,N/A,A fan noise in a very large parking garage.,N/A,N/A,N/A
AirVent_cap_3.wav,N/A,N/A,background droning of something mechanical as if a ventilation system.,N/A,N/A
AirVent_cap_4.wav,N/A,N/A,N/A,"Background droning of the mechanical, like a ventilation machine.",N/A
AirVent_cap_5.wav,N/A,N/A,N/A,N/A,A fan makes noise in a large parking garage.
08 - 333 con tren hotel Galicia-Madrid saliendo de Zamora  11-04-2011.wav,An exhaust fan is operating and a grinder is grinds an object in the background,A bird chirps while a train passes by,An exhaust fan is operating and a grinder is grinding an object in the background,Traffic sounds are humming with periodic squeaking in the background.,A train passing by while a bird is chirping.
08 - 333 con tren hotel Galicia-Madrid saliendo de Zamora  11-04-2011_cap_1.wav,An exhaust fan is operating and a grinder is grinds an object in the background,N/A,N/A,N/A,N/A
08 - 333 con tren hotel Galicia-Madrid saliendo de Zamora  11-04-2011_cap_2.wav,N/A,A bird chirps while a train passes by,N/A,N/A,N/A
08 - 333 con tren hotel Galicia-Madrid saliendo de Zamora  11-04-2011_cap_3.wav,N/A,N/A,An exhaust fan is operating and a grinder is grinding an object in the background,N/A,N/A
08 - 333 con tren hotel Galicia-Madrid saliendo de Zamora  11-04-2011_cap_4.wav,N/A,N/A,N/A,Traffic sounds are humming with periodic squeaking in the background.,N/A
08 - 333 con tren hotel Galicia-Madrid saliendo de Zamora  11-04-2011_cap_5.wav,N/A,N/A,N/A,N/A,A train passing by while a bird is chirping.
jetgrunge.wav,"the reverberation of a guitar escalates slowly, and loudly",The strings of an electric guitar are dragged increasing the pitch of the tone generated.,A person playing a guitar with through a loudspeaker.,The strings of an electric guitar are dragged which increased the pitch of the tone generated.,The sound on the guitar goes from low to high as its being tuned
jetgrunge_cap_1.wav,"the reverberation of a guitar escalates slowly, and loudly",N/A,N/A,N/A,N/A
jetgrunge_cap_2.wav,N/A,The strings of an electric guitar are dragged increasing the pitch of the tone generated.,N/A,N/A,N/A
jetgrunge_cap_3.wav,N/A,N/A,A person playing a guitar with through a loudspeaker.,N/A,N/A
jetgrunge_cap_4.wav,N/A,N/A,N/A,The strings of an electric guitar are dragged which increased the pitch of the tone generated.,N/A
jetgrunge_cap_5.wav,N/A,N/A,N/A,N/A,The sound on the guitar goes from low to high as its being tuned
Labor Outdoors.wav,"A man grunts as he moves items around, bumping them together.",A bottle cap hits a surface and a man moves objects around and takes steps on the ground.,The man dropped the bottle cap and picked up his things leaving.,Some tools are being placed on a shelf with a person panting.,Items are being moved around and bumping into each other as a man grunts.
Labor Outdoors_cap_1.wav,"A man grunts as he moves items around, bumping them together.",N/A,N/A,N/A,N/A
Labor Outdoors_cap_2.wav,N/A,A bottle cap hits a surface and a man moves objects around and takes steps on the ground.,N/A,N/A,N/A
Labor Outdoors_cap_3.wav,N/A,N/A,The man dropped the bottle cap and picked up his things leaving.,N/A,N/A
Labor Outdoors_cap_4.wav,N/A,N/A,N/A,Some tools are being placed on a shelf with a person panting.,N/A
Labor Outdoors_cap_5.wav,N/A,N/A,N/A,N/A,Items are being moved around and bumping into each other as a man grunts.
Camp Fire 1.wav,A fire is crackling and popping as it burns.,A fire crackling and popping as it burns.,The wood is crackling and popping as the fire burns.,Fire continues to burn as the wood crackles and pops.,a fire crackles while it slowly burns down
Camp Fire 1_cap_1.wav,A fire is crackling and popping as it burns.,N/A,N/A,N/A,N/A
Camp Fire 1_cap_2.wav,N/A,A fire crackling and popping as it burns.,N/A,N/A,N/A
Camp Fire 1_cap_3.wav,N/A,N/A,The wood is crackling and popping as the fire burns.,N/A,N/A
Camp Fire 1_cap_4.wav,N/A,N/A,N/A,Fire continues to burn as the wood crackles and pops.,N/A
Camp Fire 1_cap_5.wav,N/A,N/A,N/A,N/A,a fire crackles while it slowly burns down
balloon.wav,A person blows up a balloon and then releases the air.,"A person is blowing up a balloon, then letting the air out.",After blowing up a balloon the person lets the air out.,Someone struggling with blowing air into a balloon.,Someone struggling to blow air into a balloon.
balloon_cap_1.wav,A person blows up a balloon and then releases the air.,N/A,N/A,N/A,N/A
balloon_cap_2.wav,N/A,"A person is blowing up a balloon, then letting the air out.",N/A,N/A,N/A
balloon_cap_3.wav,N/A,N/A,After blowing up a balloon the person lets the air out.,N/A,N/A
balloon_cap_4.wav,N/A,N/A,N/A,Someone struggling with blowing air into a balloon.,N/A
balloon_cap_5.wav,N/A,N/A,N/A,N/A,Someone struggling to blow air into a balloon.
waves003.wav,Waves are breaking and rolling up the beach and then receding.,Waves breaking and rolling up the beach and then receding.,"A cascading ocean wave, followed quickly by another wave","A cascading ocean wave, followed very fast by another wave.","A flow of water, then it recedes, and comes back again"
waves003_cap_1.wav,Waves are breaking and rolling up the beach and then receding.,N/A,N/A,N/A,N/A
waves003_cap_2.wav,N/A,Waves breaking and rolling up the beach and then receding.,N/A,N/A,N/A
waves003_cap_3.wav,N/A,N/A,"A cascading ocean wave, followed quickly by another wave",N/A,N/A
waves003_cap_4.wav,N/A,N/A,N/A,"A cascading ocean wave, followed very fast by another wave.",N/A
waves003_cap_5.wav,N/A,N/A,N/A,N/A,"A flow of water, then it recedes, and comes back again"
cinema antes do filme.wav,"Several people  are chatting, murmuring, and talking in the background and foreground.","Several people chat, murmur, and talk in the background and foreground.",Groups of people speaking in an outdoor cafe.,One group of people talk while another group in the background also talks.,A couple of clicks follows behind the loud conversation and laughing happening.
cinema antes do filme_cap_1.wav,"Several people  are chatting, murmuring, and talking in the background and foreground.",N/A,N/A,N/A,N/A
cinema antes do filme_cap_2.wav,N/A,"Several people chat, murmur, and talk in the background and foreground.",N/A,N/A,N/A
cinema antes do filme_cap_3.wav,N/A,N/A,Groups of people speaking in an outdoor cafe.,N/A,N/A
cinema antes do filme_cap_4.wav,N/A,N/A,N/A,One group of people talk while another group in the background also talks.,N/A
cinema antes do filme_cap_5.wav,N/A,N/A,N/A,N/A,A couple of clicks follows behind the loud conversation and laughing happening.
old_elevator_2.wav,Banging in the distance stops and then starts over.,A person slams the doors of large cages of a hall.,Objects are being thrown and hit by somebody in an empty building.,Someone is throwing and hitting objects in an empty building.,Banging in the distance stops and then starts again
old_elevator_2_cap_1.wav,Banging in the distance stops and then starts over.,N/A,N/A,N/A,N/A
old_elevator_2_cap_2.wav,N/A,A person slams the doors of large cages of a hall.,N/A,N/A,N/A
old_elevator_2_cap_3.wav,N/A,N/A,Objects are being thrown and hit by somebody in an empty building.,N/A,N/A
old_elevator_2_cap_4.wav,N/A,N/A,N/A,Someone is throwing and hitting objects in an empty building.,N/A
old_elevator_2_cap_5.wav,N/A,N/A,N/A,N/A,Banging in the distance stops and then starts again
electric can opener.wav,The electric can opener is opening a metal can.,A can is put in position on an electric can opener and the can begins to be opened.,A can is put in position and an electric can opener starts working.,The electric can opener is opening a tin can.,Someone puts a can on the counter and opens it with a can opener.
electric can opener_cap_1.wav,The electric can opener is opening a metal can.,N/A,N/A,N/A,N/A
electric can opener_cap_2.wav,N/A,A can is put in position on an electric can opener and the can begins to be opened.,N/A,N/A,N/A
electric can opener_cap_3.wav,N/A,N/A,A can is put in position and an electric can opener starts working.,N/A,N/A
electric can opener_cap_4.wav,N/A,N/A,N/A,The electric can opener is opening a tin can.,N/A
electric can opener_cap_5.wav,N/A,N/A,N/A,N/A,Someone puts a can on the counter and opens it with a can opener.
Fast Dripping water on metal with splashes.wav,Water is dripping down onto a metal roof top.,"When they drop against a metal surface, water drops echo.",water dripping down onto a metal roof top.,Water drops echo as they fall against a metal surface.,Rain is pouring down that some of the water is hitting inside the buckets.
Fast Dripping water on metal with splashes_cap_1.wav,Water is dripping down onto a metal roof top.,N/A,N/A,N/A,N/A
Fast Dripping water on metal with splashes_cap_2.wav,N/A,"When they drop against a metal surface, water drops echo.",N/A,N/A,N/A
Fast Dripping water on metal with splashes_cap_3.wav,N/A,N/A,water dripping down onto a metal roof top.,N/A,N/A
Fast Dripping water on metal with splashes_cap_4.wav,N/A,N/A,N/A,Water drops echo as they fall against a metal surface.,N/A
Fast Dripping water on metal with splashes_cap_5.wav,N/A,N/A,N/A,N/A,Rain is pouring down that some of the water is hitting inside the buckets.
cour.wav,"Children playing, yelling, and occasionally screaming while people talk in the background.","People are talking in the background as children play, yell, and occasionally scream.",Indistinct chattering and yelling of children with a scream,A bunch of kids are yelling while playing on a playground.,A group of young children are being wild
cour_cap_1.wav,"Children playing, yelling, and occasionally screaming while people talk in the background.",N/A,N/A,N/A,N/A
cour_cap_2.wav,N/A,"People are talking in the background as children play, yell, and occasionally scream.",N/A,N/A,N/A
cour_cap_3.wav,N/A,N/A,Indistinct chattering and yelling of children with a scream,N/A,N/A
cour_cap_4.wav,N/A,N/A,N/A,A bunch of kids are yelling while playing on a playground.,N/A
cour_cap_5.wav,N/A,N/A,N/A,N/A,A group of young children are being wild
Fan_Ventilation_Stereo 5.wav,The wind is the source of an outdoor setting that is noisy.,An outdoor setting that is noisy mostly due to the wind.,Many cars drive by and race off into the distance.,A vehicle is ticking over as it stays in place.,A person is in a car with no music on.
Fan_Ventilation_Stereo 5_cap_1.wav,The wind is the source of an outdoor setting that is noisy.,N/A,N/A,N/A,N/A
Fan_Ventilation_Stereo 5_cap_2.wav,N/A,An outdoor setting that is noisy mostly due to the wind.,N/A,N/A,N/A
Fan_Ventilation_Stereo 5_cap_3.wav,N/A,N/A,Many cars drive by and race off into the distance.,N/A,N/A
Fan_Ventilation_Stereo 5_cap_4.wav,N/A,N/A,N/A,A vehicle is ticking over as it stays in place.,N/A
Fan_Ventilation_Stereo 5_cap_5.wav,N/A,N/A,N/A,N/A,A person is in a car with no music on.
Cars_driving_slush_road.wav,Multiple vehicles passing by in the rain on a busy and wet highway.,"During a rainstorm, many vehicles pass by on a busy, wet highway.",It is raining out on the road with vehicles passing by.,The roads are wet with rainwater as cars speed by.,Various kinds of vehicles are passing near a confined space.
Cars_driving_slush_road_cap_1.wav,Multiple vehicles passing by in the rain on a busy and wet highway.,N/A,N/A,N/A,N/A
Cars_driving_slush_road_cap_2.wav,N/A,"During a rainstorm, many vehicles pass by on a busy, wet highway.",N/A,N/A,N/A
Cars_driving_slush_road_cap_3.wav,N/A,N/A,It is raining out on the road with vehicles passing by.,N/A,N/A
Cars_driving_slush_road_cap_4.wav,N/A,N/A,N/A,The roads are wet with rainwater as cars speed by.,N/A
Cars_driving_slush_road_cap_5.wav,N/A,N/A,N/A,N/A,Various kinds of vehicles are passing near a confined space.
stapler.wav,"Some type of latch is moved from alternating states, while some vague shuffling occurs.",Someone staples and sorts several sheets of paper,Some type of latch is moved from alternating states while vague shuffling occurs.,A machine head is putting staples into a piece of wood.,"Into a piece of wood, a machine head is putting staples."
stapler_cap_1.wav,"Some type of latch is moved from alternating states, while some vague shuffling occurs.",N/A,N/A,N/A,N/A
stapler_cap_2.wav,N/A,Someone staples and sorts several sheets of paper,N/A,N/A,N/A
stapler_cap_3.wav,N/A,N/A,Some type of latch is moved from alternating states while vague shuffling occurs.,N/A,N/A
stapler_cap_4.wav,N/A,N/A,N/A,A machine head is putting staples into a piece of wood.,N/A
stapler_cap_5.wav,N/A,N/A,N/A,N/A,"Into a piece of wood, a machine head is putting staples."
street 1.wav,"On a wet road, several cars pass by slowly.",A bunch of cars slowly drive by on wet roads.,A truck begins to move in traffic again,A car is changing gears and driving by on a far away roadway.,"As time went on, the car started buzzing and accelerating loudly."
street 1_cap_1.wav,"On a wet road, several cars pass by slowly.",N/A,N/A,N/A,N/A
street 1_cap_2.wav,N/A,A bunch of cars slowly drive by on wet roads.,N/A,N/A,N/A
street 1_cap_3.wav,N/A,N/A,A truck begins to move in traffic again,N/A,N/A
street 1_cap_4.wav,N/A,N/A,N/A,A car is changing gears and driving by on a far away roadway.,N/A
street 1_cap_5.wav,N/A,N/A,N/A,N/A,"As time went on, the car started buzzing and accelerating loudly."
Quarter Horse race_1-2.wav,"Horse race announcer calls the race as hooves get louder and closer, then quieter and farther away.","To a silent audience, the announcer is doing an outdoor race event.",Someone announces a horse race on the public announcement system.,A man is announcing while horses are running in the background.,An announcer speaks at a horse race as the horses get closer and closer and then pass by.
Quarter Horse race_1-2_cap_1.wav,"Horse race announcer calls the race as hooves get louder and closer, then quieter and farther away.",N/A,N/A,N/A,N/A
Quarter Horse race_1-2_cap_2.wav,N/A,"To a silent audience, the announcer is doing an outdoor race event.",N/A,N/A,N/A
Quarter Horse race_1-2_cap_3.wav,N/A,N/A,Someone announces a horse race on the public announcement system.,N/A,N/A
